user_id,activity_id,preference
0,109,-1.0
0,110,-1.0
0,111,-1.0
1,0,-1.0
1,1,-1.0
1,2,-1.0
1,3,-1.0
1,4,0.36234491237616046
1,5,-1.0
1,6,-1.0
1,7,-1.0
1,8,-1.0
1,9,0.9790249872612469
1,10,-1.0
1,11,-1.0
1,12,-1.0
1,13,-1.0
1,14,-1.0
1,15,-1.0
1,16,-1.0
1,17,-1.0
1,18,-1.0
1,19,0.4746008090982463
1,20,-1.0
1,21,0.19360307231213092
1,22,-1.0
1,23,-1.0
1,24,-1.0
1,25,-1.0
1,26,-1.0
1,27,-1.0
1,28,-1.0
1,29,-1.0
1,30,0.7623772967634744
1,31,-1.0
1,32,0.7040294148240906
1,33,-1.0
1,34,-1.0
1,35,-1.0
1,36,-1.0
1,37,-1.0
1,38,0.9336711270826932
1,39,0.4799743284345913
1,40,-1.0
1,41,0.22923535197952355
1,42,-1.0
1,43,0.18432923643705973
1,44,-1.0
1,45,-1.0
1,46,-1.0
1,47,-1.0
1,48,-1.0
1,49,-1.0
1,50,-1.0
1,51,-1.0
1,52,-1.0
1,53,-1.0
1,54,-1.0
1,55,-1.0
1,56,-1.0
1,57,0.7630526398296535
1,58,-1.0
1,59,-1.0
1,60,-1.0
1,61,-1.0
1,62,-1.0
1,63,0.3034101680698407
1,64,-1.0
1,65,0.41137190019688613
1,66,-1.0
1,67,-1.0
1,68,-1.0
1,69,-1.0
1,70,-1.0
1,71,-1.0
1,72,-1.0
1,73,-1.0
1,74,-1.0
1,75,-1.0
1,76,0.7304754632709028
1,77,-1.0
1,78,-1.0
1,79,-1.0
1,80,-1.0
1,81,-1.0
1,82,0.8251637248938561
1,83,-1.0
1,84,-1.0
1,85,-1.0
1,86,-1.0
1,87,-1.0
1,88,-1.0
1,89,0.4670647611082666
1,90,-1.0
1,91,-1.0
1,92,-1.0
1,93,-1.0
1,94,-1.0
1,95,-1.0
1,96,-1.0
1,97,-1.0
1,98,-1.0
1,99,-1.0
1,100,-1.0
1,101,-1.0
1,102,-1.0
1,103,-1.0
1,104,-1.0
1,105,-1.0
1,106,-1.0
1,107,-1.0
1,108,0.13270719080975457
1,109,-1.0
1,110,-1.0
1,111,-1.0
2,0,-1.0
2,1,0.9478653180554913
2,2,-1.0
2,3,-1.0
2,4,-1.0
2,5,-1.0
2,6,-1.0
2,7,-1.0
2,8,-1.0
2,9,-1.0
2,10,-1.0
2,11,-1.0
2,12,-1.0
2,13,-1.0
2,14,-1.0
2,15,-1.0
2,16,-1.0
2,17,0.14039337153139647
2,18,-1.0
2,19,-1.0
2,20,-1.0
2,21,-1.0
2,22,-1.0
2,23,-1.0
2,24,-1.0
2,25,-1.0
2,26,-1.0
2,27,-1.0
2,28,-1.0
2,29,-1.0
2,30,-1.0
2,31,-1.0
2,32,-1.0
2,33,-1.0
2,34,-1.0
2,35,-1.0
2,36,-1.0
2,37,0.012215891134980672
2,38,-1.0
2,39,0.14963483928174393
2,40,-1.0
2,41,-1.0
2,42,-1.0
2,43,-1.0
2,44,-1.0
2,45,-1.0
2,46,-1.0
2,47,-1.0
2,48,-1.0
2,49,-1.0
2,50,-1.0
2,51,-1.0
2,52,-1.0
2,53,-1.0
2,54,-1.0
2,55,-1.0
2,56,-1.0
2,57,-1.0
2,58,-1.0
2,59,0.32486547795099385
2,60,-1.0
2,61,-1.0
2,62,0.0053027124905113965
2,63,-1.0
2,64,-1.0
2,65,-1.0
2,66,-1.0
2,67,-1.0
2,68,-1.0
2,69,-1.0
2,70,-1.0
2,71,-1.0
2,72,-1.0
2,73,0.33418338932963987
2,74,-1.0
2,75,-1.0
2,76,0.23503172397900562
2,77,-1.0
2,78,-1.0
2,79,-1.0
2,80,-1.0
2,81,-1.0
2,82,-1.0
2,83,-1.0
2,84,-1.0
2,85,0.32485247916100657
2,86,0.48925676056379785
2,87,-1.0
2,88,-1.0
2,89,-1.0
2,90,-1.0
2,91,-1.0
2,92,-1.0
2,93,0.7796918378557941
2,94,-1.0
2,95,-1.0
2,96,-1.0
2,97,0.32162695919047085
2,98,-1.0
2,99,-1.0
2,100,0.10751338110775421
2,101,-1.0
2,102,-1.0
2,103,0.41299130265265227
2,104,-1.0
2,105,0.39958607630121035
2,106,-1.0
2,107,-1.0
2,108,-1.0
2,109,-1.0
2,110,-1.0
2,111,-1.0
3,0,-1.0
3,1,-1.0
3,2,-1.0
3,3,-1.0
3,4,-1.0
3,5,-1.0
3,6,0.945526971564662
3,7,-1.0
3,8,-1.0
3,9,-1.0
3,10,-1.0
3,11,-1.0
3,12,-1.0
3,13,-1.0
3,14,-1.0
3,15,0.3168296746429272
3,16,-1.0
3,17,0.14445546609649773
3,18,-1.0
3,19,-1.0
3,20,-1.0
3,21,-1.0
3,22,-1.0
3,23,-1.0
3,24,0.38688622491898716
3,25,-1.0
3,26,-1.0
3,27,-1.0
3,28,0.19079924636592754
3,29,0.21749785495605184
3,30,0.7138999312505565
3,31,-1.0
3,32,0.7176758858438065
3,33,0.9437947706009568
3,34,-1.0
3,35,-1.0
3,36,-1.0
3,37,-1.0
3,38,-1.0
3,39,-1.0
3,40,-1.0
3,41,-1.0
3,42,-1.0
3,43,-1.0
3,44,-1.0
3,45,-1.0
3,46,-1.0
3,47,-1.0
3,48,-1.0
3,49,-1.0
3,50,-1.0
3,51,-1.0
3,52,-1.0
3,53,-1.0
3,54,-1.0
3,55,-1.0
3,56,-1.0
3,57,0.8636377194020695
3,58,-1.0
3,59,-1.0
3,60,-1.0
3,61,-1.0
3,62,-1.0
3,63,-1.0
3,64,-1.0
3,65,-1.0
3,66,-1.0
3,67,-1.0
3,68,-1.0
3,69,-1.0
3,70,-1.0
3,71,-1.0
3,72,-1.0
3,73,-1.0
3,74,-1.0
3,75,-1.0
3,76,-1.0
3,77,-1.0
3,78,-1.0
3,79,-1.0
3,80,-1.0
3,81,-1.0
3,82,-1.0
3,83,-1.0
3,84,-1.0
3,85,-1.0
3,86,-1.0
3,87,-1.0
3,88,-1.0
3,89,0.20701114294174378
3,90,-1.0
3,91,-1.0
3,92,-1.0
3,93,-1.0
3,94,-1.0
3,95,-1.0
3,96,-1.0
3,97,-1.0
3,98,-1.0
3,99,-1.0
3,100,-1.0
3,101,-1.0
3,102,-1.0
3,103,0.4695950229552487
3,104,0.13771072415186092
3,105,-1.0
3,106,-1.0
3,107,-1.0
3,108,0.19318862762020017
3,109,-1.0
3,110,-1.0
3,111,-1.0
4,0,-1.0
4,1,0.12290263299395487
4,2,0.4521455022285423
4,3,-1.0
4,4,-1.0
4,5,-1.0
4,6,-1.0
4,7,-1.0
4,8,-1.0
4,9,-1.0
4,10,-1.0
4,11,-1.0
4,12,0.025056282334660285
4,13,0.2059012232481539
4,14,-1.0
4,15,-1.0
4,16,-1.0
4,17,-1.0
4,18,-1.0
4,19,-1.0
4,20,-1.0
4,21,-1.0
4,22,-1.0
4,23,-1.0
4,24,-1.0
4,25,-1.0
4,26,0.22278174411177287
4,27,-1.0
4,28,-1.0
4,29,-1.0
4,30,-1.0
4,31,-1.0
4,32,-1.0
4,33,-1.0
4,34,-1.0
4,35,-1.0
4,36,0.03819792864764432
4,37,-1.0
4,38,-1.0
4,39,-1.0
4,40,-1.0
4,41,-1.0
4,42,0.9222498873678562
4,43,-1.0
4,44,-1.0
4,45,-1.0
4,46,0.1597923640966779
4,47,-1.0
4,48,-1.0
4,49,-1.0
4,50,-1.0
4,51,0.20265975899631106
4,52,-1.0
4,53,-1.0
4,54,-1.0
4,55,-1.0
4,56,0.33809979192542133
4,57,-1.0
4,58,-1.0
4,59,-1.0
4,60,-1.0
4,61,0.010047579358368863
4,62,-1.0
4,63,0.7121454260055012
4,64,-1.0
4,65,-1.0
4,66,-1.0
4,67,-1.0
4,68,-1.0
4,69,-1.0
4,70,-1.0
4,71,0.029513525263443918
4,72,0.061991911732382554
4,73,-1.0
4,74,-1.0
4,75,0.2494911228889265
4,76,-1.0
4,77,-1.0
4,78,-1.0
4,79,-1.0
4,80,-1.0
4,81,-1.0
4,82,-1.0
4,83,0.3461490094827134
4,84,-1.0
4,85,-1.0
4,86,-1.0
4,87,0.18645878757795276
4,88,-1.0
4,89,-1.0
4,90,-1.0
4,91,0.11003631358579025
4,92,-1.0
4,93,-1.0
4,94,-1.0
4,95,0.046538753924725285
4,96,-1.0
4,97,-1.0
4,98,-1.0
4,99,-1.0
4,100,-1.0
4,101,-1.0
4,102,-1.0
4,103,-1.0
4,104,0.990752968500702
4,105,-1.0
4,106,-1.0
4,107,-1.0
4,108,0.9749394365345817
4,109,-1.0
4,110,-1.0
4,111,-1.0
5,0,-1.0
5,1,-1.0
5,2,0.7479696379175516
5,3,-1.0
5,4,-1.0
5,5,0.7834468531299073
5,6,-1.0
5,7,-1.0
5,8,-1.0
5,9,-1.0
5,10,-1.0
5,11,-1.0
5,12,-1.0
5,13,-1.0
5,14,-1.0
5,15,-1.0
5,16,0.02138556259336455
5,17,-1.0
5,18,-1.0
5,19,-1.0
5,20,-1.0
5,21,-1.0
5,22,-1.0
5,23,-1.0
5,24,-1.0
5,25,-1.0
5,26,-1.0
5,27,-1.0
5,28,-1.0
5,29,-1.0
5,30,-1.0
5,31,-1.0
5,32,0.2642857715912796
5,33,-1.0
5,34,-1.0
5,35,-1.0
5,36,-1.0
5,37,-1.0
5,38,-1.0
5,39,-1.0
5,40,-1.0
5,41,-1.0
5,42,-1.0
5,43,-1.0
5,44,-1.0
5,45,0.4512075826648722
5,46,-1.0
5,47,-1.0
5,48,-1.0
5,49,-1.0
5,50,0.9804675533939435
5,51,-1.0
5,52,-1.0
5,53,0.977286601666014
5,54,-1.0
5,55,-1.0
5,56,-1.0
5,57,-1.0
5,58,-1.0
5,59,0.2868321537275177
5,60,-1.0
5,61,-1.0
5,62,-1.0
5,63,-1.0
5,64,-1.0
5,65,-1.0
5,66,-1.0
5,67,-1.0
5,68,-1.0
5,69,-1.0
5,70,-1.0
5,71,-1.0
5,72,-1.0
5,73,-1.0
5,74,-1.0
5,75,-1.0
5,76,-1.0
5,77,0.06139210128941902
5,78,0.0953593168184727
5,79,-1.0
5,80,-1.0
5,81,-1.0
5,82,-1.0
5,83,-1.0
5,84,-1.0
5,85,-1.0
5,86,-1.0
5,87,-1.0
5,88,-1.0
5,89,-1.0
5,90,-1.0
5,91,-1.0
5,92,-1.0
5,93,-1.0
5,94,-1.0
5,95,-1.0
5,96,-1.0
5,97,-1.0
5,98,-1.0
5,99,-1.0
5,100,-1.0
5,101,-1.0
5,102,-1.0
5,103,-1.0
5,104,-1.0
5,105,-1.0
5,106,-1.0
5,107,-1.0
5,108,-1.0
5,109,-1.0
5,110,-1.0
5,111,-1.0
6,0,-1.0
6,1,-1.0
6,2,-1.0
6,3,-1.0
6,4,-1.0
6,5,-1.0
6,6,0.2122257217893257
6,7,-1.0
6,8,-1.0
6,9,-1.0
6,10,-1.0
6,11,-1.0
6,12,-1.0
6,13,-1.0
6,14,0.48648503216431493
6,15,-1.0
6,16,-1.0
6,17,-1.0
6,18,-1.0
6,19,-1.0
6,20,-1.0
6,21,-1.0
6,22,-1.0
6,23,-1.0
6,24,-1.0
6,25,-1.0
6,26,-1.0
6,27,-1.0
6,28,-1.0
6,29,-1.0
6,30,-1.0
6,31,-1.0
6,32,-1.0
6,33,0.34308301226263066
6,34,-1.0
6,35,-1.0
6,36,0.09888484533900749
6,37,-1.0
6,38,0.17510333790656119
6,39,0.1746529378721906
6,40,0.18843942930418822
6,41,-1.0
6,42,-1.0
6,43,-1.0
6,44,-1.0
6,45,-1.0
6,46,-1.0
6,47,-1.0
6,48,-1.0
6,49,-1.0
6,50,-1.0
6,51,-1.0
6,52,-1.0
6,53,-1.0
6,54,0.13343131463853042
6,55,-1.0
6,56,-1.0
6,57,-1.0
6,58,-1.0
6,59,-1.0
6,60,-1.0
6,61,-1.0
6,62,-1.0
6,63,-1.0
6,64,-1.0
6,65,-1.0
6,66,-1.0
6,67,-1.0
6,68,-1.0
6,69,0.9264963426367095
6,70,-1.0
6,71,-1.0
6,72,-1.0
6,73,-1.0
6,74,-1.0
6,75,0.29759568323595337
6,76,-1.0
6,77,0.47214155419172177
6,78,-1.0
6,79,-1.0
6,80,-1.0
6,81,-1.0
6,82,-1.0
6,83,-1.0
6,84,-1.0
6,85,-1.0
6,86,-1.0
6,87,-1.0
6,88,-1.0
6,89,-1.0
6,90,0.08734137291359023
6,91,-1.0
6,92,-1.0
6,93,-1.0
6,94,0.14142699343751097
6,95,-1.0
6,96,-1.0
6,97,-1.0
6,98,-1.0
6,99,-1.0
6,100,-1.0
6,101,-1.0
6,102,-1.0
6,103,0.01810666354087076
6,104,-1.0
6,105,-1.0
6,106,-1.0
6,107,-1.0
6,108,-1.0
6,109,-1.0
6,110,-1.0
6,111,-1.0
7,0,-1.0
7,1,-1.0
7,2,-1.0
7,3,-1.0
7,4,0.18293512864256578
7,5,-1.0
7,6,-1.0
7,7,-1.0
7,8,-1.0
7,9,0.47655117540980585
7,10,-1.0
7,11,-1.0
7,12,-1.0
7,13,-1.0
7,14,0.36789776902307186
7,15,-1.0
7,16,-1.0
7,17,-1.0
7,18,-1.0
7,19,-1.0
7,20,0.15040935272087202
7,21,-1.0
7,22,-1.0
7,23,-1.0
7,24,-1.0
7,25,0.21222545833036338
7,26,-1.0
7,27,-1.0
7,28,0.1413265399785651
7,29,-1.0
7,30,0.1389279702739793
7,31,0.13891595060560852
7,32,-1.0
7,33,-1.0
7,34,-1.0
7,35,-1.0
7,36,-1.0
7,37,-1.0
7,38,-1.0
7,39,-1.0
7,40,-1.0
7,41,0.2407354500417489
7,42,-1.0
7,43,-1.0
7,44,-1.0
7,45,-1.0
7,46,-1.0
7,47,0.9190177937947345
7,48,-1.0
7,49,0.33526307112878445
7,50,0.03363034958570721
7,51,-1.0
7,52,-1.0
7,53,-1.0
7,54,-1.0
7,55,-1.0
7,56,-1.0
7,57,-1.0
7,58,-1.0
7,59,-1.0
7,60,-1.0
7,61,-1.0
7,62,-1.0
7,63,-1.0
7,64,-1.0
7,65,-1.0
7,66,-1.0
7,67,0.3286679505227776
7,68,-1.0
7,69,-1.0
7,70,-1.0
7,71,-1.0
7,72,-1.0
7,73,-1.0
7,74,-1.0
7,75,-1.0
7,76,-1.0
7,77,-1.0
7,78,0.3840202616649868
7,79,-1.0
7,80,-1.0
7,81,0.9740103744887227
7,82,-1.0
7,83,0.020884400409182158
7,84,0.4177955046636243
7,85,-1.0
7,86,0.3394482031019891
7,87,-1.0
7,88,-1.0
7,89,-1.0
7,90,-1.0
7,91,-1.0
7,92,0.4488877811228729
7,93,-1.0
7,94,-1.0
7,95,-1.0
7,96,-1.0
7,97,-1.0
7,98,0.44842810030011165
7,99,-1.0
7,100,0.2986605769049933
7,101,-1.0
7,102,-1.0
7,103,0.34415769875946184
7,104,-1.0
7,105,-1.0
7,106,-1.0
7,107,0.3825876332825596
7,108,-1.0
7,109,-1.0
7,110,-1.0
7,111,-1.0
8,0,-1.0
8,1,-1.0
8,2,-1.0
8,3,-1.0
8,4,-1.0
8,5,-1.0
8,6,-1.0
8,7,-1.0
8,8,-1.0
8,9,-1.0
8,10,-1.0
8,11,-1.0
8,12,0.2800425722058133
8,13,-1.0
8,14,0.012672519795017378
8,15,-1.0
8,16,0.20683590723578738
8,17,-1.0
8,18,-1.0
8,19,-1.0
8,20,-1.0
8,21,-1.0
8,22,-1.0
8,23,-1.0
8,24,-1.0
8,25,-1.0
8,26,-1.0
8,27,0.11472956984194038
8,28,-1.0
8,29,-1.0
8,30,-1.0
8,31,-1.0
8,32,0.2510665150282718
8,33,-1.0
8,34,-1.0
8,35,-1.0
8,36,-1.0
8,37,-1.0
8,38,-1.0
8,39,-1.0
8,40,-1.0
8,41,-1.0
8,42,-1.0
8,43,-1.0
8,44,-1.0
8,45,-1.0
8,46,-1.0
8,47,-1.0
8,48,-1.0
8,49,-1.0
8,50,-1.0
8,51,-1.0
8,52,-1.0
8,53,-1.0
8,54,-1.0
8,55,0.3893262439064604
8,56,-1.0
8,57,-1.0
8,58,0.4095628513171086
8,59,0.05654925776266628
8,60,-1.0
8,61,-1.0
8,62,-1.0
8,63,-1.0
8,64,-1.0
8,65,0.27373518142398595
8,66,-1.0
8,67,-1.0
8,68,-1.0
8,69,-1.0
8,70,-1.0
8,71,-1.0
8,72,-1.0
8,73,0.10307758214111856
8,74,-1.0
8,75,-1.0
8,76,-1.0
8,77,-1.0
8,78,-1.0
8,79,-1.0
8,80,0.3907518282269481
8,81,-1.0
8,82,-1.0
8,83,-1.0
8,84,-1.0
8,85,-1.0
8,86,-1.0
8,87,-1.0
8,88,0.30949317343071375
8,89,-1.0
8,90,-1.0
8,91,-1.0
8,92,-1.0
8,93,0.17960855343352233
8,94,0.008594132326791404
8,95,-1.0
8,96,-1.0
8,97,0.3577142844906698
8,98,0.4983835774522679
8,99,-1.0
8,100,-1.0
8,101,-1.0
8,102,-1.0
8,103,-1.0
8,104,-1.0
8,105,0.34286879496679873
8,106,-1.0
8,107,-1.0
8,108,-1.0
8,109,-1.0
8,110,-1.0
8,111,-1.0
9,0,0.2488355645471843
9,1,-1.0
9,2,0.31857929397169377
9,3,-1.0
9,4,0.026665373866577025
9,5,-1.0
9,6,-1.0
9,7,-1.0
9,8,-1.0
9,9,0.17027465915089052
9,10,-1.0
9,11,-1.0
9,12,-1.0
9,13,-1.0
9,14,-1.0
9,15,0.9751196213411877
9,16,-1.0
9,17,0.7807571261597409
9,18,0.932698337633969
9,19,-1.0
9,20,-1.0
9,21,-1.0
9,22,-1.0
9,23,-1.0
9,24,-1.0
9,25,0.12669761579630318
9,26,-1.0
9,27,-1.0
9,28,-1.0
9,29,-1.0
9,30,-1.0
9,31,0.19717163815140287
9,32,-1.0
9,33,-1.0
9,34,-1.0
9,35,-1.0
9,36,0.1368112009376165
9,37,-1.0
9,38,-1.0
9,39,-1.0
9,40,-1.0
9,41,0.8129911453642402
9,42,-1.0
9,43,-1.0
9,44,-1.0
9,45,-1.0
9,46,0.29008577041995337
9,47,0.05141637824966239
9,48,-1.0
9,49,-1.0
9,50,-1.0
9,51,-1.0
9,52,-1.0
9,53,-1.0
9,54,-1.0
9,55,-1.0
9,56,-1.0
9,57,-1.0
9,58,-1.0
9,59,0.32429511457070814
9,60,-1.0
9,61,-1.0
9,62,0.22576688217719154
9,63,-1.0
9,64,-1.0
9,65,0.8838948647596414
9,66,-1.0
9,67,-1.0
9,68,-1.0
9,69,-1.0
9,70,-1.0
9,71,-1.0
9,72,0.1569210594097617
9,73,-1.0
9,74,-1.0
9,75,0.47810464608250974
9,76,-1.0
9,77,-1.0
9,78,-1.0
9,79,-1.0
9,80,-1.0
9,81,-1.0
9,82,-1.0
9,83,-1.0
9,84,-1.0
9,85,-1.0
9,86,0.714332470135745
9,87,-1.0
9,88,-1.0
9,89,-1.0
9,90,-1.0
9,91,-1.0
9,92,-1.0
9,93,-1.0
9,94,-1.0
9,95,-1.0
9,96,-1.0
9,97,-1.0
9,98,-1.0
9,99,-1.0
9,100,-1.0
9,101,-1.0
9,102,-1.0
9,103,-1.0
9,104,-1.0
9,105,-1.0
9,106,0.8098994806142852
9,107,-1.0
9,108,-1.0
9,109,0.05372916378895298
9,110,-1.0
9,111,-1.0
10,0,-1.0
10,1,-1.0
10,2,0.002042658901766581
10,3,0.007576465205608174
10,4,-1.0
10,5,-1.0
10,6,-1.0
10,7,-1.0
10,8,-1.0
10,9,-1.0
10,10,-1.0
10,11,-1.0
10,12,-1.0
10,13,-1.0
10,14,-1.0
10,15,-1.0
10,16,0.06569802647364315
10,17,-1.0
10,18,0.177303927981025
10,19,-1.0
10,20,-1.0
10,21,-1.0
10,22,-1.0
10,23,-1.0
10,24,-1.0
10,25,-1.0
10,26,-1.0
10,27,-1.0
10,28,0.4229612388731283
10,29,-1.0
10,30,-1.0
10,31,-1.0
10,32,0.7127039310952076
10,33,-1.0
10,34,-1.0
10,35,-1.0
10,36,-1.0
10,37,-1.0
10,38,-1.0
10,39,-1.0
10,40,-1.0
10,41,-1.0
10,42,-1.0
10,43,-1.0
10,44,-1.0
10,45,-1.0
10,46,-1.0
10,47,-1.0
10,48,-1.0
10,49,-1.0
10,50,-1.0
10,51,-1.0
10,52,-1.0
10,53,-1.0
10,54,0.787232814802074
10,55,-1.0
10,56,-1.0
10,57,-1.0
10,58,-1.0
10,59,-1.0
10,60,0.9970855837229009
10,61,-1.0
10,62,-1.0
10,63,0.34025436125146646
10,64,-1.0
10,65,0.2382267704524697
10,66,-1.0
10,67,-1.0
10,68,-1.0
10,69,-1.0
10,70,-1.0
10,71,-1.0
10,72,-1.0
10,73,-1.0
10,74,-1.0
10,75,-1.0
10,76,0.753966920404612
10,77,-1.0
10,78,-1.0
10,79,-1.0
10,80,0.4130953288976428
10,81,0.2843493300015175
10,82,-1.0
10,83,-1.0
10,84,-1.0
10,85,-1.0
10,86,-1.0
10,87,-1.0
10,88,-1.0
10,89,-1.0
10,90,0.4088473144042168
10,91,-1.0
10,92,-1.0
10,93,0.2665226237679699
10,94,0.8662910249180881
10,95,-1.0
10,96,0.9908534936325464
10,97,-1.0
10,98,0.769221174516559
10,99,-1.0
10,100,-1.0
10,101,0.9695470414000621
10,102,-1.0
10,103,-1.0
10,104,-1.0
10,105,0.06208620585932639
10,106,0.19758479850253763
10,107,-1.0
10,108,0.08394479254750725
10,109,-1.0
10,110,0.2316557259590415
10,111,0.0034011852032668766
11,0,0.20992194209379006
11,1,-1.0
11,2,-1.0
11,3,-1.0
11,4,-1.0
11,5,0.19465231341807843
11,6,-1.0
11,7,-1.0
11,8,-1.0
11,9,-1.0
11,10,-1.0
11,11,-1.0
11,12,-1.0
11,13,-1.0
11,14,-1.0
11,15,-1.0
11,16,-1.0
11,17,-1.0
11,18,-1.0
11,19,-1.0
11,20,-1.0
11,21,-1.0
11,22,-1.0
11,23,-1.0
11,24,-1.0
11,25,-1.0
11,26,-1.0
11,27,-1.0
11,28,-1.0
11,29,-1.0
11,30,-1.0
11,31,-1.0
11,32,-1.0
11,33,-1.0
11,34,-1.0
11,35,-1.0
11,36,-1.0
11,37,-1.0
11,38,-1.0
11,39,-1.0
11,40,0.9653344409094478
11,41,-1.0
11,42,-1.0
11,43,-1.0
11,44,-1.0
11,45,-1.0
11,46,-1.0
11,47,-1.0
11,48,-1.0
11,49,-1.0
11,50,-1.0
11,51,0.29438165393950083
11,52,-1.0
11,53,-1.0
11,54,-1.0
11,55,-1.0
11,56,-1.0
11,57,0.4890115514133712
11,58,-1.0
11,59,0.36709273459557046
11,60,-1.0
11,61,-1.0
11,62,-1.0
11,63,-1.0
11,64,0.9320756496982537
11,65,-1.0
11,66,-1.0
11,67,-1.0
11,68,-1.0
11,69,-1.0
11,70,-1.0
11,71,-1.0
11,72,-1.0
11,73,-1.0
11,74,-1.0
11,75,-1.0
11,76,-1.0
11,77,-1.0
11,78,-1.0
11,79,-1.0
11,80,0.9339826235943804
11,81,-1.0
11,82,-1.0
11,83,-1.0
11,84,-1.0
11,85,-1.0
11,86,-1.0
11,87,0.2630742635311269
11,88,-1.0
11,89,-1.0
11,90,0.41353018566614835
11,91,-1.0
11,92,-1.0
11,93,-1.0
11,94,-1.0
11,95,-1.0
11,96,-1.0
11,97,-1.0
11,98,-1.0
11,99,-1.0
11,100,-1.0
11,101,-1.0
11,102,-1.0
11,103,-1.0
11,104,-1.0
11,105,-1.0
11,106,0.8489277012013734
11,107,-1.0
11,108,0.9546302812372232
11,109,0.4797528211929521
11,110,-1.0
11,111,-1.0
12,0,-1.0
12,1,-1.0
12,2,-1.0
12,3,-1.0
12,4,0.021783196995043885
12,5,-1.0
12,6,-1.0
12,7,-1.0
12,8,-1.0
12,9,-1.0
12,10,-1.0
12,11,0.9017601105715437
12,12,0.8543067887578978
12,13,-1.0
12,14,-1.0
12,15,0.1338695152943275
12,16,-1.0
12,17,-1.0
12,18,-1.0
12,19,-1.0
12,20,0.4801138189086607
12,21,-1.0
12,22,0.442839204072286
12,23,-1.0
12,24,0.09851919326773062
12,25,-1.0
12,26,-1.0
12,27,-1.0
12,28,0.24609253342112414
12,29,-1.0
12,30,-1.0
12,31,-1.0
12,32,-1.0
12,33,-1.0
12,34,-1.0
12,35,-1.0
12,36,-1.0
12,37,-1.0
12,38,-1.0
12,39,-1.0
12,40,-1.0
12,41,-1.0
12,42,-1.0
12,43,-1.0
12,44,-1.0
12,45,-1.0
12,46,-1.0
12,47,-1.0
12,48,-1.0
12,49,-1.0
12,50,0.4478505847565386
12,51,-1.0
12,52,-1.0
12,53,-1.0
12,54,-1.0
12,55,-1.0
12,56,-1.0
12,57,-1.0
12,58,-1.0
12,59,-1.0
12,60,-1.0
12,61,-1.0
12,62,0.9938840037047314
12,63,-1.0
12,64,-1.0
12,65,-1.0
12,66,-1.0
12,67,-1.0
12,68,-1.0
12,69,-1.0
12,70,-1.0
12,71,-1.0
12,72,-1.0
12,73,-1.0
12,74,-1.0
12,75,-1.0
12,76,-1.0
12,77,-1.0
12,78,-1.0
12,79,-1.0
12,80,-1.0
12,81,-1.0
12,82,-1.0
12,83,0.7235168274062416
12,84,0.7303971821848555
12,85,0.4967653708979675
12,86,0.3790445714333842
12,87,-1.0
12,88,-1.0
12,89,0.14442130552460425
12,90,-1.0
12,91,-1.0
12,92,-1.0
12,93,-1.0
12,94,-1.0
12,95,-1.0
12,96,-1.0
12,97,-1.0
12,98,0.9565940688832706
12,99,-1.0
12,100,-1.0
12,101,0.9658303798551825
12,102,-1.0
12,103,-1.0
12,104,-1.0
12,105,-1.0
12,106,-1.0
12,107,-1.0
12,108,-1.0
12,109,-1.0
12,110,0.096956649955527
12,111,-1.0
